(0.00,0.00)	0	0	0
(0.07,0.00)	0.0002962962962962963	0.0002962962962962963	0
(0.20,0.00)	0.008000000000000002	0.008000000000000002	0
(0.47,0.00)	0.10162962962962964	0.10162962962962964	0
(1.00,0.00)	1	1	0
(1.07,0.00)	1.2136296296296296	1.2136296296296296	0
(1.20,0.00)	1.728	1.728	0
(1.47,0.00)	3.154962962962962	3.154962962962962	0
(2.00,0.00)	8	8	0
(2.07,0.00)	8.826962962962964	8.826962962962964	0
(2.20,0.00)	10.648000000000003	10.648000000000003	0
(2.47,0.00)	15.0082962962963	15.0082962962963	0
(3.00,0.00)	27	27	0
(0.00,0.07)	0.0002962962962962963	0.0002962962962962963	0
(0.07,0.07)	0.0005925925925925926	0.0005925925925925926	0
(0.20,0.07)	0.008296296296296298	0.008296296296296298	0
(0.47,0.07)	0.10192592592592593	0.10192592592592593	0
(1.00,0.07)	1.0002962962962962	1.0002962962962962	0
(1.07,0.07)	1.2139259259259259	1.2176675954048866	0.0037416694789607075
(1.20,0.07)	1.7282962962962962	1.7377600043516515	0.009463708055355236
(1.47,0.07)	3.1552592592592585	3.1710574345345637	0.015798175275305137
(2.00,0.07)	8.000296296296296	8.000296296296296	0
(2.07,0.07)	8.827259259259261	8.827259259259261	0
(2.20,0.07)	10.6482962962963	10.6482962962963	0
(2.47,0.07)	15.008592592592596	15.008592592592596	0
(3.00,0.07)	27.000296296296295	27.000296296296295	0
(0.00,0.20)	0.008000000000000002	0.008000000000000002	0
(0.07,0.20)	0.008296296296296298	0.008296296296296298	0
(0.20,0.20)	0.016000000000000004	0.016000000000000004	0
(0.47,0.20)	0.10962962962962965	0.10962962962962965	0
(1.00,0.20)	1.008	1.008	0
(1.07,0.20)	1.2216296296296296	1.2311102718188742	0.009480642189244604
(1.20,0.20)	1.736	1.760461376090023	0.024461376090022968
(1.47,0.20)	3.162962962962962	3.2034584365942043	0.040495473631242174
(2.00,0.20)	8.008	8.008	0
(2.07,0.20)	8.834962962962964	8.834962962962964	0
(2.20,0.20)	10.656000000000002	10.656000000000002	0
(2.47,0.20)	15.016296296296298	15.016296296296298	0
(3.00,0.20)	27.008	27.008	0
(0.00,0.47)	0.10162962962962964	0.10162962962962964	0
(0.07,0.47)	0.10192592592592593	0.10192592592592593	0
(0.20,0.47)	0.10962962962962965	0.10962962962962965	0
(0.47,0.47)	0.20325925925925928	0.20325925925925928	0
(1.00,0.47)	1.1016296296296297	1.1016296296296297	0
(1.07,0.47)	1.3152592592592594	1.3313123496967203	0.01605309043746095
(1.20,0.47)	1.8296296296296297	1.8708738743297164	0.041244244700086696
(1.47,0.47)	3.256592592592592	3.3241166720411552	0.06752407944856342
(2.00,0.47)	8.10162962962963	8.10162962962963	0
(2.07,0.47)	8.928592592592594	8.928592592592594	0
(2.20,0.47)	10.749629629629633	10.749629629629633	0
(2.47,0.47)	15.109925925925928	15.109925925925928	0
(3.00,0.47)	27.10162962962963	27.10162962962963	0
(0.00,1.00)	1	1	0
(0.07,1.00)	1.0002962962962962	1.0002962962962962	0
(0.20,1.00)	1.008	1.008	0
(0.47,1.00)	1.1016296296296297	1.1016296296296297	0
(1.00,1.00)	2	2	0
(1.07,1.00)	2.2136296296296294	2.2146704794317307	0.0010408498021012846
(1.20,1.00)	2.7279999999999998	2.7373519825635153	0.009351982563515548
(1.47,1.00)	4.154962962962962	4.18347758438525	0.028514621422288222
(2.00,1.00)	9	9	0
(2.07,1.00)	9.826962962962964	9.826962962962964	0
(2.20,1.00)	11.648000000000003	11.648000000000003	0
(2.47,1.00)	16.0082962962963	16.0082962962963	0
(3.00,1.00)	28	28	0
(0.00,1.07)	1.2136296296296296	1.2136296296296296	0
(0.07,1.07)	1.2139259259259259	1.2139259259259259	0
(0.20,1.07)	1.2216296296296296	1.2216296296296296	0
(0.47,1.07)	1.3152592592592594	1.3152592592592594	0
(1.00,1.07)	2.2136296296296294	2.2136296296296294	0
(1.07,1.07)	2.4272592592592592	2.4331002462422933	0.0058409869830340355
(1.20,1.07)	2.9416296296296296	2.9595628124098	0.01793318278017031
(1.47,1.07)	4.3685925925925915	4.407067564734494	0.038474972141902875
(2.00,1.07)	9.21362962962963	9.21362962962963	0
(2.07,1.07)	10.040592592592594	10.040592592592594	0
(2.20,1.07)	11.861629629629633	11.861629629629633	0
(2.47,1.07)	16.22192592592593	16.22192592592593	0
(3.00,1.07)	28.21362962962963	28.21362962962963	0
(0.00,1.20)	1.728	1.728	0
(0.07,1.20)	1.7282962962962962	1.7282962962962962	0
(0.20,1.20)	1.736	1.736	0
(0.47,1.20)	1.8296296296296297	1.8296296296296297	0
(1.00,1.20)	2.7279999999999998	2.7279999999999998	0
(1.07,1.20)	2.9416296296296296	2.9531829934144374	0.011553363784807757
(1.20,1.20)	3.456	3.486912009542107	0.030912009542106933
(1.47,1.20)	4.882962962962962	4.937955156712944	0.054992193749981766
(2.00,1.20)	9.728	9.728	0
(2.07,1.20)	10.554962962962964	10.554962962962964	0
(2.20,1.20)	12.376000000000003	12.376000000000003	0
(2.47,1.20)	16.7362962962963	16.7362962962963	0
(3.00,1.20)	28.728	28.728	0
(0.00,1.47)	3.154962962962962	3.154962962962962	0
(0.07,1.47)	3.1552592592592585	3.1552592592592585	0
(0.20,1.47)	3.162962962962962	3.162962962962962	0
(0.47,1.47)	3.256592592592592	3.256592592592592	0
(1.00,1.47)	4.154962962962962	4.154962962962962	0
(1.07,1.47)	4.3685925925925915	4.38584588329903	0.017253290706438662
(1.20,1.47)	4.882962962962962	4.927673929400303	0.04471096643734107
(1.47,1.47)	6.309925925925924	6.3840069537669315	0.07408102784100734
(2.00,1.47)	11.154962962962962	11.154962962962962	0
(2.07,1.47)	11.981925925925927	11.981925925925927	0
(2.20,1.47)	13.802962962962965	13.802962962962965	0
(2.47,1.47)	18.163259259259263	18.163259259259263	0
(3.00,1.47)	30.154962962962962	30.154962962962962	0
(0.00,2.00)	8	8	0
(0.07,2.00)	8.000296296296296	8.000296296296296	0
(0.20,2.00)	8.008	8.008	0
(0.47,2.00)	8.10162962962963	8.10162962962963	0
(1.00,2.00)	9	9	0
(1.07,2.00)	9.21362962962963	9.216523744887366	0.0028941152577370843
(1.20,2.00)	9.728	9.741361713300957	0.01336171330095759
(1.47,2.00)	11.154962962962962	11.188291206685129	0.03332824372216692
(2.00,2.00)	16	16	0
(2.07,2.00)	16.826962962962966	16.826962962962966	0
(2.20,2.00)	18.648000000000003	18.648000000000003	0
(2.47,2.00)	23.0082962962963	23.0082962962963	0
(3.00,2.00)	35	35	0
(0.00,2.07)	8.826962962962964	8.826962962962964	0
(0.07,2.07)	8.827259259259261	8.831019757218355	0.0037604979590941667
(0.20,2.07)	8.834962962962964	8.844504131715295	0.009541168752331686
(0.47,2.07)	8.928592592592594	8.944846377864287	0.016253785271693744
(1.00,2.07)	9.826962962962964	9.829629537540317	0.0026665745773524208
(1.07,2.07)	10.040592592592594	10.050730641933246	0.010138049340651989
(1.20,2.07)	10.554962962962964	10.578369836846012	0.023406873883047297
(1.47,2.07)	11.981925925925927	12.02569488381086	0.04376895788493407
(2.00,2.07)	16.826962962962966	16.82943417052757	0.002471207564603617
(2.07,2.07)	17.65392592592593	17.66047781379099	0.006551887865061445
(2.20,2.07)	19.47496296296297	19.486462168908005	0.01149920594503584
(2.47,2.07)	23.835259259259264	23.8514280025594	0.016168743300134736
(3.00,2.07)	35.826962962962966	35.826962962962966	0
(0.00,2.20)	10.648000000000003	10.648000000000003	0
(0.07,2.20)	10.6482962962963	10.657812699715778	0.009516403419478792
(0.20,2.20)	10.656000000000002	10.680629569773831	0.02462956977382902
(0.47,2.20)	10.749629629629633	10.791407091426152	0.04177746179651898
(1.00,2.20)	11.648000000000003	11.660588693993336	0.012588693993333067
(1.07,2.20)	11.861629629629633	11.88450929055641	0.022879660926777845
(1.20,2.20)	12.376000000000003	12.416019844636688	0.040019844636685065
(1.47,2.20)	13.802962962962965	13.864434416285144	0.06147145332217896
(2.00,2.20)	18.648000000000003	18.65995130606777	0.011951306067768286
(2.07,2.20)	19.47496296296297	19.494364472028476	0.019401509065506417
(2.20,2.20)	21.296000000000006	21.326623881948972	0.030623881948965703
(2.47,2.20)	25.656296296296304	25.697723459177485	0.04142716288118109
(3.00,2.20)	37.648	37.648	0
(0.00,2.47)	15.0082962962963	15.0082962962963	0
(0.07,2.47)	15.008592592592596	15.024473577053739	0.015880984461142944
(0.20,2.47)	15.016296296296298	15.057050241409373	0.04075394511307451
(0.47,2.47)	15.109925925925928	15.178183343363518	0.0682574174375894
(1.00,2.47)	16.0082962962963	16.039784013934014	0.031487717637713075
(1.07,2.47)	16.22192592592593	16.26394272590349	0.042016799977560026
(1.20,2.47)	16.7362962962963	16.79606078844451	0.059764492148211446
(1.47,2.47)	18.163259259259263	18.24385335545631	0.08059409619704638
(2.00,2.47)	23.0082962962963	23.03902683417106	0.03073053787475999
(2.07,2.47)	23.835259259259264	23.8747735569909	0.039514297731635395
(2.20,2.47)	25.656296296296304	25.70999982434742	0.05370352805111622
(2.47,2.47)	30.0165925925926	30.083837807842624	0.06724521525002558
(3.00,2.47)	42.0082962962963	42.0082962962963	0
(0.00,3.00)	27	27	0
(0.07,3.00)	27.000296296296295	27.000296296296295	0
(0.20,3.00)	27.008	27.008	0
(0.47,3.00)	27.10162962962963	27.10162962962963	0
(1.00,3.00)	28	28	0
(1.07,3.00)	28.21362962962963	28.21362962962963	0
(1.20,3.00)	28.728	28.728	0
(1.47,3.00)	30.154962962962962	30.154962962962962	0
(2.00,3.00)	35	35	0
(2.07,3.00)	35.826962962962966	35.826962962962966	0
(2.20,3.00)	37.648	37.648	0
(2.47,3.00)	42.0082962962963	42.0082962962963	0
(3.00,3.00)	54	54	0
|U*-U|/|U*| = 0.0012624215328722976
Node number: 169
